lap,time_s,voltage_V,current_A,speed_kmh,distance_m
1,573.208,104.791,0.0,27.622,3013.357
1,573.408,104.791,0.0,27.698,3014.892
1,573.608,104.791,0.0,27.76,3016.431
1,573.808,104.791,0.0,27.809,3017.973
1,574.008,104.791,0.0,27.844,3019.518
1,574.208,104.791,0.0,27.865,3021.065
1,574.408,104.791,0.0,27.871,3022.613
1,574.608,104.791,0.0,27.862,3024.161
1,574.808,104.791,0.0,27.838,3025.709
1,575.008,104.791,0.0,27.799,3027.256
1,575.208,104.791,0.0,27.743,3028.8
1,575.408,104.791,0.0,27.671,3030.341
1,575.608,104.791,0.0,27.583,3031.879
1,575.808,104.791,0.0,27.478,3033.411
1,576.008,104.791,0.0,27.355,3034.938
1,576.208,104.791,0.0,27.216,3036.457
1,576.408,104.791,0.0,27.059,3037.969
1,576.608,104.791,0.0,26.884,3039.472
1,576.808,104.791,0.0,26.692,3040.966
1,577.008,104.791,0.0,26.483,3042.449
1,577.208,104.791,0.0,26.257,3043.92
1,577.408,104.791,0.0,26.014,3045.379
1,577.608,104.791,0.0,25.755,3046.824
1,577.808,104.791,0.0,25.48,3048.255
1,578.008,104.791,0.0,25.19,3049.671
1,578.208,104.791,0.0,24.884,3051.07
1,578.408,104.791,0.0,24.566,3052.452
1,578.608,104.791,0.0,24.235,3053.817
1,578.808,104.791,0.0,23.891,3055.164
1,579.008,104.791,0.0,23.536,3056.491
1,579.208,104.791,0.0,23.17,3057.798
1,579.408,104.78,0.658,22.796,3059.086
1,579.608,104.766,1.4755,22.446,3060.352
1,579.808,104.754,2.17,22.131,3061.599
1,580.008,104.743,2.7896,21.847,3062.829
1,580.208,104.733,3.3447,21.592,3064.042
1,580.408,104.725,3.799,21.362,3065.242
1,580.608,104.721,4.0311,21.156,3066.429
1,580.808,104.717,4.2273,20.969,3067.604
1,581.008,104.714,4.3922,20.802,3068.769
1,581.208,104.712,4.5297,20.651,3069.925
1,581.408,104.711,4.6009,20.515,3071.072
1,581.608,104.71,4.6488,20.393,3072.212
1,581.808,104.709,4.6789,20.283,3073.345
1,582.008,104.709,4.6933,20.184,3074.471
1,582.208,104.707,4.7654,20.095,3075.593
1,582.408,104.705,4.8876,20.015,3076.709
1,582.608,104.703,4.9973,19.943,3077.821
1,582.808,104.703,5.0,19.878,3078.929
1,583.008,104.703,5.0,19.814,3080.033
1,583.208,104.703,5.0,19.75,3081.134
1,583.408,104.703,5.0,19.688,3082.231
1,583.608,104.702,5.0,19.626,3083.325
1,583.808,104.702,5.0,19.565,3084.416
1,584.008,104.702,5.0,19.505,3085.502
1,584.208,104.702,5.0,19.447,3086.586
1,584.408,104.702,5.0,19.389,3087.666
1,584.608,104.702,5.0,19.333,3088.744
1,584.808,104.702,5.0,19.279,3089.818
1,585.008,104.702,5.0,19.225,3090.889
1,585.208,104.701,5.0,19.174,3091.957
1,585.408,104.701,5.0,19.125,3093.022
1,585.608,104.701,5.0,19.078,3094.085
1,585.808,104.701,5.0,19.033,3095.144
1,586.008,104.701,5.0,18.991,3096.202
1,586.208,104.701,5.0,18.951,3097.257
1,586.408,104.701,5.0,18.914,3098.31
1,586.608,104.701,5.0,18.881,3099.361
1,586.808,104.701,5.0,18.85,3100.409
1,587.008,104.7,5.0,18.821,3101.457
1,587.208,104.7,5.0,18.797,3102.502
1,587.408,104.7,5.0,18.776,3103.547
1,587.608,104.7,5.0,18.758,3104.59
1,587.808,104.7,5.0,18.744,3105.632
1,588.008,104.7,5.0,18.733,3106.673
1,588.208,104.7,5.0,18.725,3107.714
1,588.408,104.7,5.0,18.721,3108.754
1,588.608,104.7,5.0,18.72,3109.794
1,588.808,104.699,5.0,18.721,3110.834
1,589.008,104.699,5.0,18.727,3111.874
1,589.208,104.699,5.0,18.736,3112.915
1,589.408,104.699,5.0,18.749,3113.956
1,589.608,104.699,5.0,18.766,3114.997
1,589.808,104.699,5.0,18.787,3116.04
1,590.008,104.699,5.0,18.812,3117.083
1,590.208,104.699,5.0,18.84,3118.129
1,590.408,104.699,5.0,18.872,3119.175
1,590.608,104.698,5.0,18.907,3120.224
1,590.808,104.7,4.891,18.945,3121.274
1,591.008,104.702,4.7846,18.98,3122.327
1,591.208,104.704,4.6823,19.012,3123.381
1,591.408,104.705,4.5837,19.04,3124.437
1,591.608,104.707,4.4913,19.065,3125.495
1,591.808,104.708,4.4052,19.088,3126.554
1,592.008,104.709,4.3219,19.109,3127.615
1,592.208,104.711,4.2412,19.127,3128.676
1,592.408,104.712,4.1628,19.144,3129.739
1,592.608,104.713,4.0919,19.159,3130.802
1,592.808,104.714,4.0248,19.172,3131.867
1,593.008,104.715,3.9593,19.185,3132.932
1,593.208,104.716,3.8955,19.196,3133.998
1,593.408,104.717,3.8337,19.205,3135.064
1,593.608,104.718,3.7844,19.214,3136.131
1,593.808,104.719,3.7362,19.222,3137.199
1,594.008,104.72,3.6891,19.23,3138.266
1,594.208,104.72,3.6429,19.236,3139.335
1,594.408,104.721,3.5961,19.242,3140.403
1,594.608,104.722,3.5474,19.247,3141.472
1,594.808,104.723,3.4994,19.252,3142.542
1,595.008,104.723,3.4521,19.256,3143.611
1,595.208,104.724,3.4053,19.26,3144.681
1,595.408,104.725,3.3611,19.264,3145.751
1,595.608,104.725,3.3182,19.267,3146.821
1,595.808,104.726,3.2757,19.27,3147.892
1,596.008,104.727,3.2336,19.272,3148.962
1,596.208,104.727,3.1913,19.274,3150.033
1,596.408,104.728,3.1311,19.276,3151.104
1,596.608,104.729,3.0713,19.278,3152.175
1,596.808,104.73,3.0116,19.28,3153.246
1,597.008,104.731,2.9522,19.281,3154.317
1,597.208,104.732,2.8916,19.283,3155.388
1,597.408,104.733,2.8287,19.284,3156.459
1,597.608,104.734,2.7659,19.285,3157.53
1,597.808,104.735,2.7033,19.286,3158.602
1,598.008,104.736,2.6408,19.287,3159.673
1,598.208,104.737,2.5747,19.288,3160.745
1,598.408,104.739,2.5072,19.289,3161.816
1,598.608,104.74,2.4397,19.289,3162.888
1,598.808,104.741,2.3723,19.29,3163.96
1,599.008,104.742,2.3052,19.29,3165.031
1,599.208,104.743,2.2435,19.291,3166.103
1,599.408,104.744,2.1819,19.291,3167.175
1,599.608,104.745,2.1203,19.292,3168.246
1,599.808,104.746,2.0588,19.292,3169.318
1,600.008,104.747,1.9983,19.293,3170.39
1,600.208,104.748,1.9395,19.293,3171.462
1,600.408,104.749,1.8807,19.293,3172.534
1,600.608,104.75,1.822,19.293,3173.605
1,600.808,104.751,1.7633,19.294,3174.677
1,601.008,104.752,1.714,19.294,3175.749
1,601.208,104.752,1.6688,19.294,3176.821
1,601.408,104.753,1.6237,19.294,3177.893
1,601.608,104.754,1.5785,19.294,3178.965
1,601.808,104.755,1.5336,19.294,3180.037
1,602.008,104.755,1.4939,19.295,3181.109
1,602.208,104.756,1.4542,19.295,3182.181
1,602.408,104.757,1.4146,19.295,3183.253
1,602.608,104.757,1.375,19.295,3184.324
1,602.808,104.758,1.3366,19.295,3185.396
1,603.008,104.759,1.3003,19.295,3186.468
1,603.208,104.759,1.264,19.295,3187.54
1,603.408,104.76,1.2277,19.295,3188.612
1,603.608,104.76,1.1914,19.295,3189.684
1,603.808,104.761,1.1549,19.295,3190.756
1,604.008,104.762,1.1183,19.295,3191.828
1,604.208,104.762,1.0817,19.295,3192.9
1,604.408,104.763,1.0451,19.295,3193.972
1,604.608,104.763,1.009,19.296,3195.044
1,604.808,104.764,0.9842,19.296,3196.116
1,605.008,104.764,0.9593,19.296,3197.188
1,605.208,104.765,0.9345,19.296,3198.26
1,605.408,104.765,0.9096,19.296,3199.332
1,605.608,104.765,0.8842,19.296,3200.404
1,605.808,104.766,0.8579,19.296,3201.476
1,606.008,104.766,0.8315,19.296,3202.548
1,606.208,104.767,0.8052,19.296,3203.62
1,606.408,104.767,0.7789,19.296,3204.692
1,606.608,104.768,0.7617,19.296,3205.764
1,606.808,104.768,0.7482,19.296,3206.836
1,607.008,104.768,0.7347,19.296,3207.908
1,607.208,104.768,0.7212,19.296,3208.98
1,607.408,104.768,0.7071,19.296,3210.052
1,607.608,104.769,0.682,19.296,3211.124
1,607.808,104.769,0.6569,19.296,3212.196
1,608.008,104.77,0.6318,19.296,3213.268
1,608.208,104.77,0.6067,19.296,3214.34
1,608.408,104.771,0.5811,19.296,3215.412
1,608.608,104.771,0.5547,19.296,3216.484
1,608.808,104.771,0.5283,19.296,3217.556
1,609.008,104.772,0.5019,19.296,3218.628
1,609.208,104.772,0.4755,19.296,3219.7
1,609.408,104.773,0.4614,19.296,3220.772
1,609.608,104.773,0.4522,19.296,3221.844
1,609.808,104.773,0.4429,19.296,3222.916
1,610.008,104.773,0.4336,19.296,3223.988
1,610.208,104.773,0.4264,19.296,3225.06
1,610.408,104.773,0.4537,19.296,3226.132
1,610.608,104.772,0.481,19.296,3227.204
1,610.808,104.772,0.5083,19.296,3228.276
1,611.008,104.771,0.5356,19.296,3229.348
1,611.208,104.77,0.574,19.296,3230.42
1,611.408,104.77,0.6297,19.296,3231.492
1,611.608,104.769,0.6853,19.296,3232.564
1,611.808,104.768,0.741,19.296,3233.636
1,612.008,104.767,0.7967,19.296,3234.708
1,612.208,104.766,0.8339,19.296,3235.78
1,612.408,104.765,0.8642,19.296,3236.852
1,612.608,104.765,0.8945,19.296,3237.924
1,612.808,104.764,0.9248,19.296,3238.996
1,613.008,104.764,0.955,19.296,3240.068
1,613.208,104.763,0.9834,19.296,3241.14
1,613.408,104.763,1.0118,19.296,3242.212
1,613.608,104.762,1.0402,19.296,3243.284
1,613.808,104.762,1.0686,19.296,3244.356
1,614.008,104.761,1.0991,19.296,3245.428
1,614.208,104.76,1.1326,19.296,3246.5
1,614.408,104.76,1.1662,19.296,3247.572
1,614.608,104.759,1.1997,19.296,3248.644
1,614.808,104.759,1.2333,19.296,3249.716
1,615.008,104.758,1.2768,19.296,3250.788
1,615.208,104.757,1.3241,19.296,3251.86
1,615.408,104.756,1.3713,19.296,3252.932
1,615.608,104.755,1.4185,19.296,3254.004
1,615.808,104.754,1.4658,19.296,3255.076
1,616.008,104.754,1.5141,19.296,3256.148
1,616.208,104.753,1.5624,19.296,3257.22
1,616.408,104.752,1.6107,19.296,3258.292
1,616.608,104.751,1.659,19.296,3259.364
1,616.808,104.75,1.7163,19.296,3260.436
1,617.008,104.749,1.7867,19.296,3261.508
1,617.208,104.747,1.8571,19.296,3262.58
1,617.408,104.746,1.9275,19.296,3263.652
1,617.608,104.745,1.9979,19.296,3264.724
1,617.808,104.744,2.0712,19.296,3265.796
1,618.008,104.742,2.1456,19.296,3266.868
1,618.208,104.741,2.2199,19.296,3267.94
1,618.408,104.739,2.2943,19.296,3269.011
1,618.608,104.738,2.3697,19.296,3270.083
1,618.808,104.737,2.4581,19.296,3271.155
1,619.008,104.735,2.5465,19.296,3272.227
1,619.208,104.733,2.6349,19.296,3273.299
1,619.408,104.732,2.7232,19.296,3274.371
1,619.608,104.73,2.8087,19.296,3275.443
1,619.808,104.729,2.89,19.295,3276.515
1,620.008,104.727,2.9713,19.295,3277.587
1,620.208,104.726,3.0526,19.295,3278.659
1,620.408,104.724,3.1339,19.295,3279.731
1,620.608,104.723,3.2166,19.295,3280.803
1,620.808,104.721,3.2998,19.295,3281.875
1,621.008,104.72,3.383,19.295,3282.947
1,621.208,104.718,3.4663,19.295,3284.019
1,621.408,104.717,3.5475,19.295,3285.091
1,621.608,104.716,3.6071,19.295,3286.163
1,621.808,104.714,3.6667,19.295,3287.235
1,622.008,104.713,3.7263,19.295,3288.307
1,622.208,104.712,3.7859,19.295,3289.379
1,622.408,104.711,3.8436,19.295,3290.451
1,622.608,104.71,3.8988,19.295,3291.523
1,622.808,104.709,3.9539,19.295,3292.595
1,623.008,104.708,4.0091,19.295,3293.667
1,623.208,104.707,4.0642,19.295,3294.739
1,623.408,104.706,4.1025,19.295,3295.81
1,623.608,104.705,4.1354,19.295,3296.882
1,623.808,104.705,4.1683,19.295,3297.954
1,624.008,104.704,4.2012,19.295,3299.026
1,624.208,104.703,4.2342,19.295,3300.098
1,624.408,104.703,4.2676,19.295,3301.17
1,624.608,104.702,4.3011,19.294,3302.242
1,624.808,104.701,4.3346,19.294,3303.314
1,625.008,104.701,4.368,19.294,3304.386
1,625.208,104.7,4.4022,19.294,3305.458
1,625.408,104.699,4.4374,19.294,3306.53
1,625.608,104.699,4.4725,19.294,3307.602
1,625.808,104.698,4.5077,19.294,3308.673
1,626.008,104.697,4.5428,19.294,3309.745
1,626.208,104.697,4.5779,19.294,3310.817
1,626.408,104.696,4.6129,19.294,3311.889
1,626.608,104.695,4.6479,19.294,3312.961
1,626.808,104.694,4.6829,19.294,3314.033
1,627.008,104.694,4.7188,19.294,3315.105
1,627.208,104.693,4.7631,19.294,3316.177
1,627.408,104.692,4.8075,19.294,3317.249
1,627.608,104.691,4.8519,19.294,3318.321
1,627.808,104.69,4.8962,19.294,3319.392
1,628.008,104.689,4.943,19.294,3320.464
1,628.208,104.688,4.9928,19.294,3321.536
1,628.408,104.688,5.0,19.294,3322.608
1,628.608,104.688,5.0,19.291,3323.68
1,628.808,104.688,5.0,19.286,3324.752
1,629.008,104.688,5.0,19.277,3325.823
1,629.208,104.688,5.0,19.266,3326.894
1,629.408,104.687,5.0,19.253,3327.964
1,629.608,104.687,5.0,19.238,3329.034
1,629.808,104.687,5.0,19.22,3330.103
1,630.008,104.687,5.0,19.201,3331.171
1,630.208,104.687,5.0,19.181,3332.237
1,630.408,104.687,5.0,19.16,3333.303
1,630.608,104.687,5.0,19.139,3334.367
1,630.808,104.687,5.0,19.116,3335.431
1,631.008,104.686,5.0,19.094,3336.493
1,631.208,104.686,5.0,19.072,3337.553
1,631.408,104.686,5.0,19.05,3338.613
1,631.608,104.686,5.0,19.03,3339.671
1,631.808,104.686,5.0,19.009,3340.729
1,632.008,104.686,5.0,18.991,3341.785
1,632.208,104.686,5.0,18.974,3342.84
1,632.408,104.686,5.0,18.961,3343.894
1,632.608,104.686,5.0,18.949,3344.947
1,632.808,104.685,5.0,18.939,3346.0
1,633.008,104.685,5.0,18.934,3347.052
1,633.208,104.685,5.0,18.932,3348.104
1,633.408,104.685,5.0,18.934,3349.156
1,633.608,104.685,5.0,18.939,3350.208
1,633.808,104.685,5.0,18.948,3351.26
1,634.008,104.685,5.0,18.963,3352.312
1,634.208,104.685,5.0,18.982,3353.366
1,634.408,104.685,5.0,19.006,3354.42
1,634.608,104.687,4.8779,19.034,3355.476
1,634.808,104.689,4.7546,19.06,3356.534
1,635.008,104.691,4.6342,19.084,3357.593
1,635.208,104.693,4.5166,19.105,3358.653
1,635.408,104.694,4.4014,19.124,3359.714
1,635.608,104.696,4.285,19.141,3360.777
1,635.808,104.698,4.1694,19.156,3361.84
1,636.008,104.7,4.0557,19.17,3362.904
1,636.208,104.702,3.9436,19.182,3363.969
1,636.408,104.704,3.8334,19.193,3365.035
1,636.608,104.705,3.7365,19.204,3366.101
1,636.808,104.707,3.6409,19.213,3367.168
1,637.008,104.709,3.5465,19.221,3368.236
1,637.208,104.71,3.4531,19.228,3369.303
1,637.408,104.712,3.3683,19.235,3370.372
1,637.608,104.713,3.299,19.241,3371.44
1,637.808,104.714,3.2305,19.246,3372.509
1,638.008,104.715,3.1627,19.251,3373.578
1,638.208,104.716,3.0956,19.256,3374.648
1,638.408,104.717,3.0305,19.26,3375.718
1,638.608,104.718,2.9668,19.263,3376.788
1,638.808,104.719,2.9035,19.266,3377.858
1,639.008,104.72,2.8406,19.269,3378.928
1,639.208,104.721,2.7781,19.272,3379.999
1,639.408,104.722,2.7263,19.274,3381.069
1,639.608,104.723,2.6748,19.276,3382.14
1,639.808,104.724,2.6235,19.278,3383.211
1,640.008,104.724,2.5726,19.28,3384.282
1,640.208,104.725,2.5252,19.281,3385.353
1,640.408,104.726,2.4849,19.283,3386.424
1,640.608,104.727,2.4447,19.284,3387.496
1,640.808,104.727,2.4047,19.285,3388.567
1,641.008,104.728,2.3649,19.286,3389.638
1,641.208,104.729,2.3195,19.287,3390.71
1,641.408,104.729,2.2713,19.288,3391.781
1,641.608,104.73,2.2232,19.289,3392.853
1,641.808,104.731,2.1752,19.289,3393.924
1,642.008,104.732,2.1273,19.29,3394.996
1,642.208,104.733,2.0771,19.291,3396.068
1,642.408,104.733,2.0271,19.291,3397.139
1,642.608,104.734,1.9771,19.292,3398.211
1,642.808,104.735,1.9272,19.292,3399.283
1,643.008,104.736,1.8782,19.292,3400.355
1,643.208,104.737,1.8311,19.293,3401.426
1,643.408,104.737,1.7841,19.293,3402.498
1,643.608,104.738,1.737,19.293,3403.57
1,643.808,104.739,1.6901,19.293,3404.642
1,644.008,104.74,1.6504,19.294,3405.714
1,644.208,104.74,1.6144,19.294,3406.786
1,644.408,104.741,1.5784,19.294,3407.858
1,644.608,104.741,1.5425,19.294,3408.929
1,644.808,104.742,1.5066,19.294,3410.001
1,645.008,104.742,1.4833,19.295,3411.073
1,645.208,104.743,1.46,19.295,3412.145
1,645.408,104.743,1.4367,19.295,3413.217
1,645.608,104.743,1.4134,19.295,3414.289
1,645.808,104.744,1.398,19.295,3415.361
1,646.008,104.744,1.398,19.295,3416.433
1,646.208,104.744,1.3981,19.295,3417.505
1,646.408,104.744,1.3981,19.295,3418.577
1,646.608,104.743,1.3982,19.295,3419.649
1,646.808,104.743,1.4113,19.295,3420.721
1,647.008,104.743,1.4307,19.295,3421.793
1,647.208,104.742,1.4502,19.295,3422.865
1,647.408,104.742,1.4697,19.295,3423.937
1,647.608,104.742,1.4893,19.295,3425.009
1,647.808,104.741,1.5253,19.296,3426.081
1,648.008,104.74,1.5613,19.296,3427.152
1,648.208,104.74,1.5972,19.296,3428.224
1,648.408,104.739,1.6332,19.296,3429.296
1,648.608,104.738,1.6731,19.296,3430.368
1,648.808,104.738,1.7206,19.296,3431.44
1,649.008,104.737,1.7681,19.296,3432.512
1,649.208,104.736,1.8155,19.296,3433.584
1,649.408,104.735,1.863,19.296,3434.656
1,649.608,104.734,1.9094,19.296,3435.728
1,649.808,104.733,1.9552,19.296,3436.8
1,650.008,104.732,2.0011,19.296,3437.872
1,650.208,104.732,2.047,19.296,3438.944
1,650.408,104.731,2.0927,19.296,3440.016
1,650.608,104.73,2.1285,19.296,3441.088
1,650.808,104.729,2.1643,19.296,3442.16
1,651.008,104.729,2.2002,19.296,3443.232
1,651.208,104.728,2.236,19.296,3444.304
1,651.408,104.727,2.2675,19.296,3445.376
1,651.608,104.727,2.2911,19.296,3446.448
1,651.808,104.726,2.3146,19.296,3447.52
1,652.008,104.726,2.3381,19.296,3448.592
1,652.208,104.726,2.3617,19.296,3449.664
1,652.408,104.725,2.3653,19.296,3450.736
1,652.608,104.725,2.3599,19.296,3451.808
1,652.808,104.726,2.3545,19.296,3452.88
1,653.008,104.726,2.3491,19.296,3453.952
1,653.208,104.726,2.3434,19.295,3455.024
1,653.408,104.726,2.3292,19.295,3456.096
1,653.608,104.726,2.3149,19.295,3457.168
1,653.808,104.726,2.3006,19.295,3458.24
1,654.008,104.726,2.2863,19.295,3459.312
1,654.208,104.727,2.2694,19.295,3460.384
1,654.408,104.727,2.2478,19.295,3461.456
1,654.608,104.727,2.2262,19.295,3462.528
1,654.808,104.728,2.2046,19.295,3463.6
1,655.008,104.728,2.183,19.295,3464.672
1,655.208,104.728,2.1516,19.295,3465.744
1,655.408,104.729,2.1159,19.295,3466.816
1,655.608,104.73,2.0802,19.295,3467.888
1,655.808,104.73,2.0444,19.296,3468.959
1,656.008,104.731,2.0091,19.296,3470.031
1,656.208,104.731,1.9863,19.296,3471.103
1,656.408,104.731,1.9636,19.296,3472.175
1,656.608,104.732,1.9408,19.296,3473.247
1,656.808,104.732,1.918,19.296,3474.319
1,657.008,104.733,1.89,19.296,3475.391
1,657.208,104.733,1.8529,19.296,3476.463
1,657.408,104.734,1.8157,19.296,3477.535
1,657.608,104.734,1.7786,19.296,3478.607
1,657.808,104.735,1.7414,19.296,3479.679
1,658.008,104.736,1.7074,19.296,3480.751
1,658.208,104.736,1.6746,19.296,3481.823
1,658.408,104.737,1.6418,19.296,3482.895
1,658.608,104.737,1.6091,19.296,3483.967
1,658.808,104.738,1.5762,19.296,3485.039
1,659.008,104.738,1.5402,19.296,3486.111
1,659.208,104.739,1.5043,19.296,3487.183
1,659.408,104.739,1.4684,19.296,3488.255
1,659.608,104.74,1.4325,19.296,3489.327
1,659.808,104.741,1.3896,19.296,3490.399
1,660.008,104.742,1.3349,19.296,3491.471
1,660.208,104.743,1.2803,19.296,3492.543
1,660.408,104.743,1.2256,19.296,3493.615
1,660.608,104.744,1.171,19.296,3494.687
1,660.808,104.745,1.1117,19.296,3495.759
1,661.008,104.746,1.0505,19.296,3496.831
1,661.208,104.748,0.9893,19.296,3497.903
1,661.408,104.749,0.9281,19.296,3498.975
1,661.608,104.75,0.8658,19.296,3500.047
1,661.808,104.751,0.7803,19.296,3501.119
1,662.008,104.753,0.6947,19.296,3502.191
1,662.208,104.754,0.6091,19.296,3503.263
1,662.408,104.755,0.5236,19.296,3504.335
1,662.608,104.758,0.392,19.296,3505.407
1,662.808,104.761,0.1854,19.296,3506.479
1,663.008,104.765,0.0,19.296,3507.551
1,663.208,104.765,0.0,19.297,3508.623
1,663.408,104.765,0.0,19.311,3509.695
1,663.608,104.765,0.0,19.338,3510.768
1,663.808,104.765,0.0,19.373,3511.842
1,664.008,104.765,0.0,19.417,3512.918
1,664.208,104.765,0.0,19.468,3513.997
1,664.408,104.765,0.0,19.527,3515.079
1,664.608,104.765,0.0,19.593,3516.163
1,664.808,104.765,0.0,19.665,3517.252
1,665.008,104.765,0.0,19.741,3518.344
1,665.208,104.765,0.0,19.823,3519.441
1,665.408,104.765,0.0,19.909,3520.542
1,665.608,104.765,0.0,20.0,3521.649
1,665.808,104.765,0.0,20.094,3522.76
1,666.008,104.765,0.0,20.192,3523.876
1,666.208,104.765,0.0,20.292,3524.998
1,666.408,104.765,0.0,20.395,3526.125
1,666.608,104.765,0.0,20.5,3527.258
1,666.808,104.765,0.0,20.605,3528.397
1,667.008,104.765,0.0,20.711,3529.542
1,667.208,104.765,0.0,20.818,3530.692
1,667.408,104.765,0.0,20.925,3531.849
1,667.608,104.765,0.0,21.03,3533.011
1,667.808,104.765,0.0,21.135,3534.18
1,668.008,104.765,0.0,21.237,3535.354
1,668.208,104.765,0.0,21.338,3536.534
1,668.408,104.765,0.0,21.436,3537.719
1,668.608,104.765,0.0,21.53,3538.91
1,668.808,104.765,0.0,21.62,3540.106
1,669.008,104.765,0.0,21.708,3541.307
1,669.208,104.765,0.0,21.791,3542.513
1,669.408,104.765,0.0,21.869,3543.724
1,669.608,104.765,0.0,21.942,3544.939
1,669.808,104.765,0.0,22.012,3546.158
1,670.008,104.765,0.0,22.075,3547.381
1,670.208,104.765,0.0,22.134,3548.607
1,670.408,104.765,0.0,22.187,3549.837
1,670.608,104.765,0.0,22.235,3551.069
1,670.808,104.765,0.0,22.278,3552.305
1,671.008,104.765,0.0,22.315,3553.542
1,671.208,104.765,0.0,22.346,3554.782
1,671.408,104.765,0.0,22.371,3556.024
1,671.608,104.765,0.0,22.39,3557.266
1,671.808,104.765,0.0,22.403,3558.51
1,672.008,104.765,0.0,22.41,3559.755
1,672.208,104.765,0.0,22.411,3561.0
1,672.408,104.765,0.0,22.405,3562.245
1,672.608,104.765,0.0,22.394,3563.49
1,672.808,104.765,0.0,22.376,3564.734
1,673.008,104.765,0.0,22.352,3565.977
1,673.208,104.765,0.0,22.321,3567.219
1,673.408,104.765,0.0,22.284,3568.459
1,673.608,104.765,0.0,22.241,3569.697
1,673.808,104.765,0.0,22.191,3570.932
1,674.008,104.765,0.0,22.135,3572.165
1,674.208,104.765,0.0,22.071,3573.395
1,674.408,104.765,0.0,22.001,3574.621
1,674.608,104.765,0.0,21.923,3575.843
1,674.808,104.765,0.0,21.839,3577.061
1,675.008,104.765,0.0,21.747,3578.275
1,675.208,104.765,0.0,21.648,3579.483
1,675.408,104.765,0.0,21.542,3580.685
1,675.608,104.765,0.0,21.429,3581.882
1,675.808,104.765,0.0,21.308,3583.073
1,676.008,104.765,0.0,21.179,3584.257
1,676.208,104.765,0.0,21.043,3585.433
1,676.408,104.765,0.0,20.9,3586.602
1,676.608,104.761,0.2192,20.749,3587.763
1,676.808,104.754,0.5967,20.604,3588.916
1,677.008,104.748,0.9434,20.473,3590.061
1,677.208,104.743,1.2545,20.355,3591.198
1,677.408,104.738,1.5424,20.25,3592.329
1,677.608,104.733,1.81,20.154,3593.454
1,677.808,104.729,2.0596,20.068,3594.574
1,678.008,104.726,2.2347,19.991,3595.689
1,678.208,104.723,2.3605,19.921,3596.799
1,678.408,104.721,2.4747,19.859,3597.906
1,678.608,104.719,2.5787,19.803,3599.009
1,678.808,104.718,2.6739,19.752,3600.109
1,679.008,104.716,2.7648,19.706,3601.207
1,679.208,104.714,2.8483,19.665,3602.301
1,679.408,104.713,2.9254,19.628,3603.394
1,679.608,104.712,2.9967,19.595,3604.484
1,679.808,104.71,3.0728,19.565,3605.573
1,680.008,104.709,3.1533,19.538,3606.66
1,680.208,104.708,3.2296,19.514,3607.745
1,680.408,104.706,3.3021,19.492,3608.829
1,680.608,104.705,3.3713,19.472,3609.912
1,680.808,104.704,3.4272,19.454,3610.994
1,681.008,104.703,3.4796,19.438,3612.075
1,681.208,104.702,3.5296,19.424,3613.155
1,681.408,104.701,3.5775,19.411,3614.234
1,681.608,104.7,3.6243,19.399,3615.312
1,681.808,104.699,3.6717,19.389,3616.39
1,682.008,104.698,3.7175,19.38,3617.467
1,682.208,104.697,3.7619,19.371,3618.544
1,682.408,104.697,3.8051,19.363,3619.62
1,682.608,104.696,3.8402,19.357,3620.696
1,682.808,104.695,3.8707,19.35,3621.771
1,683.008,104.695,3.9002,19.345,3622.846
1,683.208,104.694,3.9289,19.34,3623.921
1,683.408,104.694,3.9569,19.335,3624.995
1,683.608,104.693,3.9813,19.331,3626.069
1,683.808,104.693,4.005,19.327,3627.143
1,684.008,104.692,4.0283,19.324,3628.217
1,684.208,104.692,4.051,19.321,3629.291
1,684.408,104.691,4.0674,19.318,3630.364
1,684.608,104.691,4.0719,19.316,3631.437
1,684.808,104.691,4.0761,19.314,3632.51
1,685.008,104.691,4.08,19.312,3633.583
1,685.208,104.69,4.0835,19.31,3634.656
1,685.408,104.69,4.0887,19.309,3635.729
1,685.608,104.69,4.0946,19.307,3636.802
1,685.808,104.69,4.1002,19.306,3637.874
1,686.008,104.69,4.1057,19.305,3638.947
1,686.208,104.69,4.1109,19.304,3640.019
1,686.408,104.689,4.111,19.303,3641.092
1,686.608,104.689,4.1109,19.302,3642.164
1,686.808,104.689,4.1108,19.301,3643.237
1,687.008,104.689,4.1105,19.3,3644.309
1,687.208,104.689,4.1084,19.3,3645.381
1,687.408,104.689,4.1031,19.299,3646.453
1,687.608,104.689,4.0977,19.299,3647.526
1,687.808,104.689,4.0922,19.298,3648.598
1,688.008,104.689,4.0866,19.298,3649.67
1,688.208,104.689,4.0734,19.298,3650.742
1,688.408,104.689,4.0567,19.297,3651.814
1,688.608,104.69,4.0399,19.297,3652.886
1,688.808,104.69,4.0232,19.297,3653.958
1,689.008,104.69,4.0063,19.296,3655.03
1,689.208,104.69,3.9877,19.296,3656.102
1,689.408,104.691,3.969,19.296,3657.174
1,689.608,104.691,3.9503,19.296,3658.246
1,689.808,104.691,3.9316,19.296,3659.318
1,690.008,104.691,3.9121,19.296,3660.39
1,690.208,104.692,3.8913,19.295,3661.462
1,690.408,104.692,3.8705,19.295,3662.534
1,690.608,104.692,3.8496,19.295,3663.606
1,690.808,104.692,3.8287,19.295,3664.678
1,691.008,104.693,3.8036,19.295,3665.75
